ruta,emo_enojo,emo_asco,emo_miedo,emo_feliz,emo_triste,emo_sorpresa,emo_neutro,emocion_dominante,edad_estimada,genero_estimado,confianza_rostro,dx6_pred
images\ffhq_2510.png,0.031614016741514206,2.0904044120695353e-11,0.04557344317436218,0.0013304767198860645,0.023293092250823974,0.0004537961503956467,0.9759171295166016,neutral,27,"{'Woman': np.float32(0.047172718), 'Man': np.float32(99.95283)}",0.96,Neutral
images\ffhq_2511.png,0.03268870338797569,0.0001529456494608894,0.0708310455083847,0.9612415313720704,0.12550470232963562,0.027406414970755577,0.036192724704742434,happy,39,"{'Woman': np.float32(0.5396246), 'Man': np.float32(99.46037)}",0.91,Feliz
images\ffhq_2512.png,0.18183124542236329,0.8255372047424316,0.20136486053466796,0.14016297459602356,0.4678546905517578,0.025045426562428474,0.139041748046875,sad,46,"{'Woman': np.float32(0.7321773), 'Man': np.float32(99.267815)}",0.92,Estrés
images\ffhq_2513.png,0.00019390115630812943,4.402655811534123e-13,1.9814476672763703e-06,0.9984367370605469,2.502507959434297e-05,0.0003330363251734525,0.15577329695224762,happy,31,"{'Woman': np.float32(97.70765), 'Man': np.float32(2.2923567)}",0.94,Feliz
images\ffhq_2515.png,0.1389594268798828,0.0020322068594396114,0.23484779357910157,0.00045357379713095725,0.2641448974609375,0.21108779907226563,0.15093515396118165,sad,24,"{'Woman': np.float32(0.133542), 'Man': np.float32(99.86646)}",0.98,Ansiedad
images\ffhq_2516.png,0.3437249958515167,1.5632534996257164e-05,0.02321887493133545,0.008175862953066826,0.034742562770843505,0.014476518146693707,0.9383746337890625,neutral,35,"{'Woman': np.float32(99.98716), 'Man': np.float32(0.012839571)}",0.97,Neutral
images\ffhq_2517.png,5.0057774814149525e-08,3.638460019383949e-11,4.2445158499049285e-09,0.9999925994873047,9.861459204785206e-08,3.8138452396196953e-07,0.0007424664800055325,happy,31,"{'Woman': np.float32(99.572395), 'Man': np.float32(0.42760456)}",0.89,Feliz
images\ffhq_2519.png,0.031490497291088104,0.003160975407809019,0.7141053009033204,0.2566433525085449,0.021449673175811767,0.008852273225784302,0.7366628050804138,fear,30,"{'Woman': np.float32(1.4545153), 'Man': np.float32(98.545494)}",0.93,Ansiedad
images\ffhq_252.png,0.014242076873779297,1.844923872340587e-06,0.1384834349155426,0.023736262694001198,0.010770102739334106,0.01124720461666584,0.9732530975341797,neutral,35,"{'Woman': np.float32(0.79472893), 'Man': np.float32(99.20527)}",0.95,Neutral
images\ffhq_2520.png,0.9333632659912109,3.336162421874178e-07,0.4153555631637573,0.04860369488596916,0.0546865177154541,2.6049647772197204e-07,0.7310669422149658,angry,49,"{'Woman': np.float32(0.019699672), 'Man': np.float32(99.9803)}",0.97,Enojado
images\ffhq_2521.png,0.0007184434798546135,2.1478518874573638e-07,0.004888794384896755,0.9971390533447265,0.001172449323348701,0.010477128438651562,0.26882949471473694,happy,30,"{'Woman': np.float32(35.37343), 'Man': np.float32(64.62657)}",0.93,Feliz
images\ffhq_2522.png,0.08187476545572281,1.902994335978292e-05,0.9069117736816407,0.013912126421928406,0.7260913848876953,0.02305053949356079,0.06181865215301514,fear,26,"{'Woman': np.float32(60.60563), 'Man': np.float32(39.39437)}",0.99,Depresión
images\ffhq_2524.png,0.2900998878479004,0.0006062425673007965,0.069561448097229,0.29455581307411194,0.4446337127685547,0.001956021646037698,0.19273378372192382,sad,23,"{'Woman': np.float32(0.86805594), 'Man': np.float32(99.13195)}",0.0,Depresión
images\ffhq_2525.png,0.09886226654052735,0.016188444569706917,0.38795028686523436,0.47394829988479614,0.04764384269714356,0.29081512451171876,0.16982707977294922,fear,32,"{'Woman': np.float32(19.74587), 'Man': np.float32(80.254135)}",0.95,Ansiedad
images\ffhq_2526.png,7.82907591201365e-07,3.921744706758545e-09,2.8867079890915193e-06,0.9713607788085937,0.00012896744010504335,1.2782189514837228e-05,0.028637700080871582,happy,33,"{'Woman': np.float32(91.81995), 'Man': np.float32(8.180049)}",0.93,Feliz
images\ffhq_2527.png,0.0023660119622945786,5.831108137499541e-05,0.1380065381526947,0.7738170623779297,0.05389528751373291,0.0007189085008576512,0.1708761978149414,happy,31,"{'Woman': np.float32(0.04395581), 'Man': np.float32(99.95604)}",0.91,Feliz
images\ffhq_2528.png,0.3523114025592804,7.191127906480688e-07,0.2773778438568115,0.007653646636754274,0.08520638465881347,0.0014102949062362313,0.9084060668945313,neutral,17,"{'Woman': np.float32(15.93643), 'Man': np.float32(84.06357)}",0.95,Estrés
images\ffhq_2529.png,0.017165621519088747,0.002338340738788247,0.8180837249755859,0.041375335305929184,0.13276033401489257,0.00010120045044459403,0.03155216932296753,fear,27,"{'Woman': np.float32(99.67915), 'Man': np.float32(0.3208408)}",0.0,Ansiedad
images\ffhq_253.png,0.028102131560444832,7.132449013624864e-07,0.1195213794708252,0.051699557304382325,0.7789110565185546,0.16362431645393372,0.04795074462890625,sad,32,"{'Woman': np.float32(4.558296), 'Man': np.float32(95.4417)}",0.94,Depresión
images\ffhq_2530.png,0.004263814073055983,9.860840509645641e-05,0.02604713663458824,0.9554276275634765,0.013507665134966373,0.00939782802015543,0.04403916358947754,happy,22,"{'Woman': np.float32(94.70223), 'Man': np.float32(5.297768)}",0.91,Feliz
images\ffhq_2531.png,0.30888721346855164,0.00012772626359947026,0.011683402583003044,0.8370609283447266,0.020628595352172853,0.00014806661056354642,0.13910202026367188,happy,14,"{'Woman': np.float32(96.02724), 'Man': np.float32(3.9727676)}",0.0,Feliz
images\ffhq_2532.png,3.233227374721537e-08,5.936762366431925e-12,9.762384252098855e-06,0.9978671264648438,6.766266551494482e-07,0.007397879380732775,0.20587849617004395,happy,29,"{'Woman': np.float32(0.0003729434), 'Man': np.float32(99.99963)}",0.92,Feliz
images\ffhq_2533.png,0.19924161911010743,0.0009728734730742872,0.12761019706726073,0.10935987532138824,0.2954974937438965,0.10880056768655777,0.37545936584472656,neutral,35,"{'Woman': np.float32(2.039995), 'Man': np.float32(97.96)}",0.96,Depresión
images\ffhq_2534.png,0.003739851526916027,2.8205769808664627e-07,0.0011211844393983483,0.994810791015625,0.017024504020810127,0.08325187116861343,0.41378915309906006,happy,34,"{'Woman': np.float32(0.018265048), 'Man': np.float32(99.98174)}",0.88,Feliz
images\ffhq_2535.png,0.5095477294921875,7.922311488073319e-05,0.018914278745651245,0.0015384212601929903,0.33770259857177737,0.002523338422179222,0.13379404067993164,angry,26,"{'Woman': np.float32(5.9997993), 'Man': np.float32(94.000206)}",0.92,Estrés
images\ffhq_2536.png,2.3085656053467574e-08,1.5953752059119815e-14,8.856967936843319e-11,0.9390687561035156,6.102123734308407e-06,9.429787314729765e-05,0.060930304527282715,happy,31,"{'Woman': np.float32(87.311966), 'Man': np.float32(12.688036)}",0.91,Feliz
images\ffhq_2537.png,0.6809069061279297,0.03899977922439575,0.16538822174072265,0.015911037921905517,0.07474782943725586,0.035910312086343765,0.02368710994720459,angry,40,"{'Woman': np.float32(7.3109093), 'Man': np.float32(92.68909)}",0.97,Estrés
images\ffhq_2538.png,0.0460518217086792,0.00139940797816962,0.48522998809814455,0.0005380975781008601,0.14195796012878417,0.00122945592738688,0.32672863006591796,fear,32,"{'Woman': np.float32(99.710014), 'Man': np.float32(0.28998196)}",0.92,Ansiedad
images\ffhq_2539.png,5.6457804021192715e-05,2.0193314412608743e-05,9.212362783728167e-06,0.9896775817871094,0.0039556585252285,0.00032489874865859747,0.01027877688407898,happy,35,"{'Woman': np.float32(99.981865), 'Man': np.float32(0.018145118)}",0.93,Feliz
images\ffhq_254.png,0.21005168557167053,1.0447548604020085e-08,0.6768130660057068,0.0005718687316402793,0.02042387247085571,0.0034455612767487764,0.9706672668457031,neutral,22,"{'Woman': np.float32(1.603654), 'Man': np.float32(98.39634)}",0.93,Ansiedad
images\ffhq_2540.png,0.10638647079467774,1.7502965420135297e-05,0.04025831699371338,0.00243169441819191,0.5683517074584961,0.0008131007780320942,0.2849708938598633,sad,24,"{'Woman': np.float32(4.6822014), 'Man': np.float32(95.3178)}",0.93,Depresión
images\ffhq_2541.png,7.979830162842575e-16,2.2633369817218384e-28,1.8107244687666613e-19,0.9999609375,2.752432613425948e-12,7.769515031341712e-10,0.003915122710168362,happy,28,"{'Woman': np.float32(99.99956), 'Man': np.float32(0.00044360117)}",0.9,Feliz
images\ffhq_2542.png,0.012529475688934326,0.001457706675864756,0.5587903213500977,0.24126297235488892,0.033334083557128906,0.5727147459983826,0.3871917724609375,fear,63,"{'Woman': np.float32(0.7783324), 'Man': np.float32(99.22167)}",0.92,Ansiedad
images\ffhq_2543.png,0.013051856756210328,0.06813526898622513,0.01008408784866333,0.0870733642578125,0.38288776397705077,0.0002247818192699924,0.5062193298339843,neutral,47,"{'Woman': np.float32(14.19922), 'Man': np.float32(85.80078)}",0.92,Depresión
images\ffhq_2544.png,0.035238106250762936,0.0100703164935112,0.027440686225891114,0.01937596917152405,0.03570104837417602,0.029029128551483156,0.8531143951416016,neutral,41,"{'Woman': np.float32(2.3417895), 'Man': np.float32(97.65821)}",0.94,Neutral
images\ffhq_2545.png,5.1432308119468e-14,5.131919472785912e-23,4.609145134956444e-16,0.998644790649414,3.8652397948979456e-10,1.1906925578841765e-07,0.13552436232566833,happy,35,"{'Woman': np.float32(99.98514), 'Man': np.float32(0.0148688415)}",0.93,Feliz
images\ffhq_2546.png,0.13518813133239746,0.009450249373912811,0.35968555450439454,4.859813884650066e-07,0.4946354675292969,3.6868434563075425e-06,0.010396279096603393,sad,34,"{'Woman': np.float32(24.082102), 'Man': np.float32(75.91791)}",0.96,Depresión
images\ffhq_2547.png,0.00014767967513762414,1.5407944374601357e-05,0.035300787538290024,0.996402587890625,0.20308038592338562,0.0007007963140495121,0.1204918920993805,happy,29,"{'Woman': np.float32(0.0071254587), 'Man': np.float32(99.992874)}",0.9,Feliz
images\ffhq_2548.png,0.01219253335148096,8.719711104276939e-07,0.11978387832641602,0.033366098403930664,0.5183586478233337,0.0030415619257837534,0.96010009765625,neutral,21,"{'Woman': np.float32(96.89567), 'Man': np.float32(3.10433)}",0.96,Depresión
images\ffhq_2549.png,0.0070281499065458775,5.30135803273879e-05,0.0022736303508281708,0.9271781921386719,0.0007738831918686628,0.21457810699939728,0.07057475090026856,happy,24,"{'Woman': np.float32(0.069064006), 'Man': np.float32(99.93093)}",0.96,Feliz
images\ffhq_255.png,0.03297496795654297,3.724491034517996e-05,0.5951374053955079,0.001074689906090498,0.3275067901611328,0.036581192165613174,0.044003968238830564,fear,35,"{'Woman': np.float32(18.777594), 'Man': np.float32(81.22241)}",0.94,Ansiedad
images\ffhq_2550.png,0.0022274781949818134,1.6108661782254785e-07,9.25573203858221e-06,0.978314208984375,0.0014252145774662495,0.003564002923667431,0.021613571643829346,happy,32,"{'Woman': np.float32(1.0606977), 'Man': np.float32(98.9393)}",0.95,Feliz
images\ffhq_2551.png,0.006416548043489456,3.8332061080836866e-07,0.9300397634506226,0.07680647075176239,0.9963816404342651,0.7442759275436401,0.9724608612060547,neutral,30,"{'Woman': np.float32(86.64692), 'Man': np.float32(13.353081)}",0.94,Ansiedad
images\ffhq_2552.png,0.6949748229980469,1.6479760233778507e-05,0.4595651626586914,0.018281012773513794,0.17096588134765625,0.002050321316346526,0.11116189956665039,angry,30,"{'Woman': np.float32(0.009308751), 'Man': np.float32(99.99069)}",0.95,Estrés
images\ffhq_2553.png,0.013534756898880005,4.5268940596088214e-08,0.11563892662525177,0.000434403627878055,0.26593971252441406,1.9540231733117253e-05,0.7193646240234375,neutral,28,"{'Woman': np.float32(0.08775258), 'Man': np.float32(99.91225)}",0.89,Neutral
images\ffhq_2554.png,0.567610502243042,5.5363141154840534e-11,0.011167047023773193,4.4793792767450213e-05,0.7987590789794922,1.2016187611152418e-05,0.18439720153808595,sad,40,"{'Woman': np.float32(0.59994715), 'Man': np.float32(99.400055)}",0.94,Depresión
images\ffhq_2555.png,0.04558870792388916,0.013663731813430786,0.10811708450317382,0.012634067796170712,0.7443522644042969,0.0054320101626217365,0.08809752464294433,sad,47,"{'Woman': np.float32(0.0221436), 'Man': np.float32(99.97786)}",0.93,Depresión
images\ffhq_2556.png,0.118673095703125,0.004631004296243191,0.2623760986328125,0.19749626159667968,0.36857139587402343,0.10375016182661057,0.05179939270019531,sad,18,"{'Woman': np.float32(98.79035), 'Man': np.float32(1.2096454)}",0.0,Depresión
images\ffhq_2557.png,1.1569412805556567e-07,9.034034134105477e-15,9.003520062833559e-07,0.9542829132080078,4.205313962302171e-05,0.006025092676281929,0.045656447410583494,happy,27,"{'Woman': np.float32(0.040613443), 'Man': np.float32(99.95939)}",0.94,Feliz
images\ffhq_2559.png,0.12410961151123047,1.4646496310888324e-05,0.019216514825820923,0.006862995680421591,0.405856819152832,0.00038869946729391813,0.45074440002441407,neutral,17,"{'Woman': np.float32(0.85183877), 'Man': np.float32(99.14816)}",0.93,Depresión
images\ffhq_256.png,0.007887616753578186,9.158057764580008e-06,0.6958417892456055,0.8150363159179688,0.0155282411724329,0.10789874076843262,0.06987228393554687,happy,26,"{'Woman': np.float32(99.99968), 'Man': np.float32(0.00032114168)}",0.9,Ansiedad
images\ffhq_2560.png,0.0010828098747879267,1.658398640635994e-09,1.0790666237880941e-05,0.9947691345214844,0.005868981126695871,0.002860934939235449,0.513258695602417,happy,39,"{'Woman': np.float32(99.99775), 'Man': np.float32(0.0022548544)}",0.92,Feliz
images\ffhq_2561.png,0.043795509338378905,4.481852738535963e-05,0.07604841142892838,0.023884838446974754,0.7122190093994141,0.000767907127737999,0.24297805786132812,sad,24,"{'Woman': np.float32(0.88982016), 'Man': np.float32(99.110176)}",0.93,Depresión
images\ffhq_2562.png,0.0001236868411069736,1.9348533192298234e-11,1.0122040094984186e-07,0.9811505126953125,0.00043992363498546183,0.0014539477415382862,0.018829331398010254,happy,35,"{'Woman': np.float32(98.174545), 'Man': np.float32(1.8254628)}",0.93,Feliz
images\ffhq_2564.png,0.023779742419719696,2.406611576688533e-09,0.000823946378659457,0.0005007969448342919,0.198175847530365,0.043965600430965424,0.9973275756835938,neutral,27,"{'Woman': np.float32(14.338432), 'Man': np.float32(85.661575)}",0.92,Neutral
images\ffhq_2565.png,0.7139714050292969,0.02933318614959717,0.13833363533020018,0.029221998527646065,0.09231773376464844,0.9760687351226807,0.015991138219833376,angry,36,"{'Woman': np.float32(0.10689801), 'Man': np.float32(99.8931)}",0.89,Estrés
images\ffhq_2566.png,9.522223898272841e-09,1.4173006301562707e-12,4.188987767772545e-10,0.9999929809570313,0.000499468413181603,6.753125142422434e-11,0.0002079559926642105,happy,32,"{'Woman': np.float32(0.14827932), 'Man': np.float32(99.85172)}",0.94,Feliz
images\ffhq_2567.png,1.218106899614213e-05,5.1998822527821176e-06,5.426914503914304e-05,0.9946665954589844,0.000773859501350671,1.795103889890015e-05,0.5324803590774536,happy,49,"{'Woman': np.float32(5.6907), 'Man': np.float32(94.309296)}",0.9,Feliz
images\ffhq_2568.png,0.5790131688117981,0.3952731704711914,0.7355242371559143,0.14622632026672364,0.35878341674804687,0.000593016273342073,0.08656577110290527,disgust,28,"{'Woman': np.float32(28.294819), 'Man': np.float32(71.705185)}",0.0,Ansiedad
images\ffhq_2569.png,3.692852942549507e-06,7.815341393743914e-17,2.4714256596780615e-07,0.9960891723632812,2.850318026048626e-07,2.3626156689715572e-05,0.39104533195495605,happy,24,"{'Woman': np.float32(25.204071), 'Man': np.float32(74.79593)}",0.96,Feliz
images\ffhq_257.png,0.0016464036889374256,1.4770408507391863e-10,0.09581669807434082,0.0009693839238025248,9.016634976433124e-06,0.9041570281982422,3.697962256410392e-07,surprise,24,"{'Woman': np.float32(0.021178557), 'Man': np.float32(99.97882)}",0.91,Ansiedad
images\ffhq_2570.png,1.1338628524981686e-07,9.170868733314163e-20,1.4379384456145866e-13,0.9999863433837891,4.959758115319346e-08,5.556733198575081e-11,0.0013658137759193778,happy,28,"{'Woman': np.float32(9.955917), 'Man': np.float32(90.04409)}",0.9,Feliz
images\ffhq_2571.png,0.26781395077705383,0.00023377856996376067,0.015367196798324585,0.3171147108078003,0.9615267181396484,0.00020702309848275036,0.017252438068389893,sad,32,"{'Woman': np.float32(92.40156), 'Man': np.float32(7.5984426)}",0.95,Depresión
images\ffhq_2572.png,0.005067003890872002,5.907484137285257e-12,0.00259720953181386,0.051715362817049026,0.1122220829129219,9.870217354546185e-08,0.9982839965820313,neutral,43,"{'Woman': np.float32(0.2316696), 'Man': np.float32(99.768326)}",0.0,Neutral
images\ffhq_2573.png,1.300880626331491e-06,5.5126076500908866e-14,3.4312216712351074e-07,0.9990765380859375,2.7049561595049454e-06,0.0003108392411377281,0.09203743934631348,happy,39,"{'Woman': np.float32(1.5882382), 'Man': np.float32(98.411766)}",0.94,Feliz
images\ffhq_2575.png,1.2011272701784037e-05,4.948627999282087e-16,0.05559914588928223,0.00030842411797493696,0.5130025100708008,3.4903225696325535e-06,0.43139503479003904,sad,37,"{'Woman': np.float32(98.74757), 'Man': np.float32(1.2524339)}",0.97,Depresión
images\ffhq_2576.png,0.11001914024353027,0.008852601982653141,0.09518117904663086,0.0013475047890096903,0.740862045288086,0.029903061389923095,0.02393259048461914,sad,27,"{'Woman': np.float32(0.0009046609), 'Man': np.float32(99.99909)}",0.94,Depresión
images\ffhq_2577.png,0.2591700553894043,2.8076336811011515e-09,0.30424177646636963,9.922246135829482e-06,0.7162594795227051,1.0172164365940262e-05,0.9872030639648437,neutral,27,"{'Woman': np.float32(99.9996), 'Man': np.float32(0.0003925124)}",0.93,Depresión
images\ffhq_2578.png,6.446512998081744e-05,4.870114267419012e-08,0.00016031134873628616,0.9999849700927734,2.6173876221946557e-07,5.048497087045689e-07,0.0012832890497520566,happy,26,"{'Woman': np.float32(3.9473574), 'Man': np.float32(96.05264)}",0.96,Feliz
images\ffhq_2579.png,0.19935710728168488,2.399661198915215e-12,0.05348240211606026,3.908404778485419e-06,0.2161422348022461,3.50510254065739e-06,0.781329345703125,neutral,31,"{'Woman': np.float32(0.19339757), 'Man': np.float32(99.8066)}",0.95,Neutral
images\ffhq_258.png,0.007919706404209137,5.893495469422305e-09,0.11391912460327148,0.03932095691561699,0.0010699854465201497,0.8855957794189453,0.00019537033222150058,surprise,31,"{'Woman': np.float32(98.55151), 'Man': np.float32(1.4484876)}",0.94,Ansiedad
images\ffhq_2580.png,0.10875758171081543,0.04474598914384842,0.026419098377227782,0.7394652366638184,0.31515958786010745,0.011559126898646355,0.5417060089111329,neutral,27,"{'Woman': np.float32(97.39775), 'Man': np.float32(2.602254)}",0.91,Feliz
images\ffhq_2582.png,0.01494045089930296,2.5062449606426916e-14,8.733137292438187e-06,0.00034737223177216947,0.029227662831544876,1.8671904022937724e-09,0.9995547485351562,neutral,29,"{'Woman': np.float32(0.13156529), 'Man': np.float32(99.86843)}",0.92,Neutral
images\ffhq_2583.png,9.949872037395835e-07,1.2912554706034918e-11,7.622416546837485e-07,0.9050688934326172,0.00010023959475802258,0.00010165019921259955,0.09492912292480468,happy,30,"{'Woman': np.float32(99.99919), 'Man': np.float32(0.00080692506)}",0.91,Feliz
images\ffhq_2584.png,0.09340229630470276,0.00022581382654607296,0.46012737274169924,0.010999735444784164,0.37885154724121095,0.006609815172851086,0.15990869522094728,fear,33,"{'Woman': np.float32(50.975235), 'Man': np.float32(49.02476)}",0.96,Ansiedad
images\ffhq_2585.png,0.043301235884428024,6.089712769608013e-05,0.04812663793563843,0.012577869892120362,0.6935330629348755,0.0020346713718026876,0.9795515441894531,neutral,49,"{'Woman': np.float32(0.006013441), 'Man': np.float32(99.99399)}",0.93,Depresión
images\ffhq_2586.png,0.0012730782618746161,8.973698520375883e-12,0.9715501403808594,0.14977143704891205,0.023728575706481934,0.08110380917787552,0.23998455703258514,fear,34,"{'Woman': np.float32(99.877266), 'Man': np.float32(0.12272805)}",0.92,Ansiedad
images\ffhq_2587.png,0.12381084442138672,2.3697321012150496e-06,0.1731014633178711,0.0001880067866295576,0.19273775100708007,0.0003466247580945492,0.5103446578979492,neutral,27,"{'Woman': np.float32(41.154743), 'Man': np.float32(58.845257)}",0.94,Depresión
images\ffhq_2588.png,0.15084181785583495,1.3159597983758431e-05,0.06261567115783691,0.000674001406878233,0.35030288696289064,0.0028590052388608456,0.4362041473388672,neutral,23,"{'Woman': np.float32(0.01888994), 'Man': np.float32(99.98111)}",0.91,Depresión
images\ffhq_2589.png,0.8160049319267273,0.00487589742988348,0.6104470491409302,0.9014436340332032,0.06519610404968262,0.002305553527548909,0.019023934602737425,happy,52,"{'Woman': np.float32(0.13055734), 'Man': np.float32(99.869446)}",0.92,Estrés
images\ffhq_259.png,0.009976647794246674,1.4809734771858984e-08,0.0009220236679539084,0.9697830200195312,0.1079961284995079,0.03662218153476715,0.028661823272705077,happy,40,"{'Woman': np.float32(0.021793159), 'Man': np.float32(99.9782)}",0.93,Feliz
images\ffhq_2590.png,0.9660736083984375,1.0722657606265784e-07,0.41836586594581604,0.16895514726638794,0.12363960593938828,3.3823656764297994e-08,0.026816871166229248,angry,36,"{'Woman': np.float32(0.0047996333), 'Man': np.float32(99.99519)}",0.96,Enojado
images\ffhq_2592.png,8.331210119649768e-05,2.589972041278088e-07,0.01098707914352417,0.9691325378417969,0.9921825528144836,0.011978652328252792,0.983785092830658,happy,32,"{'Woman': np.float32(6.0055127), 'Man': np.float32(93.99449)}",0.92,Depresión
images\ffhq_2593.png,0.5431305170059204,7.681594979658257e-06,0.08566526412963867,0.04455704212188721,0.7399089336395264,0.04301388934254646,0.8565171051025391,neutral,34,"{'Woman': np.float32(99.640884), 'Man': np.float32(0.35911003)}",0.0,Depresión
images\ffhq_2594.png,0.21202747523784637,0.0004926752881146967,0.9157265424728394,0.8619258999824524,0.8993461608886719,5.124224117025733e-06,0.08075204849243164,sad,22,"{'Woman': np.float32(4.348431), 'Man': np.float32(95.651566)}",0.91,Ansiedad
images\ffhq_2595.png,0.24815461039543152,4.108810003344843e-08,0.25041444778442384,0.00013470978592522442,0.3080772590637207,0.0008075899677351117,0.43901737213134767,neutral,17,"{'Woman': np.float32(99.81712), 'Man': np.float32(0.1828789)}",0.0,Estrés
images\ffhq_2596.png,0.2682524299621582,0.0048230914399027824,0.027594852447509765,0.760157585144043,0.21627983093261718,0.011895724534988404,0.46832733154296874,neutral,39,"{'Woman': np.float32(99.47633), 'Man': np.float32(0.52366185)}",0.92,Feliz
images\ffhq_2597.png,0.09448597580194473,9.88956253422657e-06,0.1401311606168747,0.9397061920166015,0.0802767351269722,0.5516200661659241,0.051628637313842776,happy,29,"{'Woman': np.float32(0.015013243), 'Man': np.float32(99.98498)}",0.93,Feliz
images\ffhq_2598.png,0.0009169165277853608,1.2999998943996616e-05,0.021699504926800728,0.9994647216796875,0.023861059918999672,6.7342716647544876e-06,0.0070365313440561295,happy,37,"{'Woman': np.float32(19.680958), 'Man': np.float32(80.31904)}",0.91,Feliz
images\ffhq_2599.png,2.6870029614656232e-05,1.0304981173936412e-10,7.514435856137425e-05,0.9994966125488282,7.427758191624889e-06,2.873027369787451e-06,0.050237640738487244,happy,46,"{'Woman': np.float32(72.01782), 'Man': np.float32(27.982178)}",0.92,Feliz
images\ffhq_26.png,0.0065142433159053326,1.5346492432399828e-07,0.44631855010986327,0.6756064295768738,0.07502693682909012,0.5403985977172852,0.5711362361907959,surprise,33,"{'Woman': np.float32(99.89422), 'Man': np.float32(0.10578038)}",0.0,Feliz
images\ffhq_260.png,0.5405073165893555,3.5769814985542325e-06,0.20779415130615234,0.2128949546813965,0.03442936658859253,0.00048004230484366417,0.43693581223487854,angry,23,"{'Woman': np.float32(0.009479307), 'Man': np.float32(99.990524)}",0.91,Estrés
images\ffhq_2600.png,0.20524940490722657,1.108276279637721e-07,0.02303744316101074,0.0007791906828060746,0.41480087280273437,3.909788574674167e-05,0.35690406799316404,sad,31,"{'Woman': np.float32(0.001374051), 'Man': np.float32(99.99863)}",0.91,Depresión
images\ffhq_2601.png,0.3844482421875,0.5228674411773682,0.2607254409790039,0.0029907608404755592,0.2804635810852051,0.8904269933700562,0.060199918746948244,angry,33,"{'Woman': np.float32(0.03242745), 'Man': np.float32(99.967575)}",0.9,Estrés
images\ffhq_2602.png,0.25830844044685364,6.790130555600626e-06,0.1206644344329834,0.002180378884077072,0.5780673217773438,0.002394824055954814,0.29863935470581054,sad,35,"{'Woman': np.float32(82.37757), 'Man': np.float32(17.622421)}",0.95,Depresión
images\ffhq_2603.png,0.044079132080078125,0.019489003345370293,0.7673150634765625,0.05938226729631424,0.1506326389312744,0.026397602632641792,0.03692053556442261,fear,30,"{'Woman': np.float32(71.04602), 'Man': np.float32(28.953985)}",0.91,Ansiedad
images\ffhq_2604.png,0.03841717481613159,9.541712415739312e-07,0.6878763580322266,0.0015003900043666363,0.03710597276687622,0.23500762939453124,0.1577918827533722,fear,26,"{'Woman': np.float32(4.5141764), 'Man': np.float32(95.485825)}",0.93,Ansiedad
images\ffhq_2605.png,0.273034839630127,0.01523941159248352,0.08307486534118652,0.023086221218109132,0.46938079833984375,0.00897816102951765,0.1360940933227539,sad,49,"{'Woman': np.float32(0.15656115), 'Man': np.float32(99.84344)}",0.9,Depresión
images\ffhq_2606.png,0.00010613800259307027,1.2759262396633275e-11,1.5045633517729584e-05,0.9891737365722656,0.0003640061477199197,0.00029253208776935935,0.010818532705307006,happy,26,"{'Woman': np.float32(0.08008078), 'Man': np.float32(99.91992)}",0.91,Feliz
images\ffhq_2607.png,9.659701026976109e-05,3.062667171737851e-14,3.0572512059734436e-06,0.9967597961425781,1.1173344319104217e-05,0.00028304551960900426,0.3236234784126282,happy,45,"{'Woman': np.float32(0.3113432), 'Man': np.float32(99.68865)}",0.93,Feliz
images\ffhq_2608.png,0.018774423599243164,0.0010585695272311568,0.9403738975524902,0.982180118560791,0.8677899169921875,0.009533178061246872,0.09410430908203125,sad,30,"{'Woman': np.float32(0.044699896), 'Man': np.float32(99.9553)}",0.87,Ansiedad
images\ffhq_2609.png,0.01786664128303528,0.00033354441984556615,0.9666913151741028,0.18746590614318848,0.08213169097900391,0.01794116012752056,0.888277359008789,neutral,29,"{'Woman': np.float32(0.337946), 'Man': np.float32(99.662056)}",0.95,Ansiedad
images\ffhq_261.png,0.11155502498149872,4.073013144534343e-07,0.31182960510253904,0.19165615737438202,0.006296128500252962,0.6850690460205078,0.0006293849437497556,surprise,30,"{'Woman': np.float32(46.91002), 'Man': np.float32(53.08998)}",0.92,Ansiedad
images\ffhq_2610.png,0.00021260272478684783,1.1344689077041892e-11,4.6867797209415585e-05,0.9978108978271485,0.00010243694123346359,0.04293837770819664,0.17560231685638428,happy,26,"{'Woman': np.float32(88.63233), 'Man': np.float32(11.367667)}",0.91,Feliz
images\ffhq_2611.png,0.41438108682632446,0.016437958478927612,0.04710075378417969,0.2165717887878418,0.10086750030517579,0.02860892005264759,0.6145921325683594,neutral,28,"{'Woman': np.float32(99.94179), 'Man': np.float32(0.058209326)}",0.92,Enojado
images\ffhq_2614.png,0.025007529258728026,0.16097751259803772,0.05263297080993652,0.13751879334449768,0.7287493133544922,0.0774664580821991,0.18985048294067383,sad,36,"{'Woman': np.float32(0.04558835), 'Man': np.float32(99.95441)}",0.94,Depresión
images\ffhq_2615.png,4.581428584060632e-06,4.288444165750915e-12,0.20180022716522217,4.360653747426113e-06,0.9974038696289063,1.2217776124145985e-08,0.05779784917831421,sad,31,"{'Woman': np.float32(99.00974), 'Man': np.float32(0.990257)}",0.97,Depresión
images\ffhq_2616.png,0.2781500220298767,4.341377007222036e-06,0.19700589776039124,0.8123944401741028,0.011106340885162354,1.2666320799326058e-05,0.9760179901123047,neutral,27,"{'Woman': np.float32(99.68189), 'Man': np.float32(0.31810483)}",0.97,Feliz
